video_id,user_unique_id,openness,conscientiousness,extroversion,agreeableness,neuroticism,suspect
7.07193E+18,pollypocketsy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10603E+18,allasamoilnko,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08546E+18,benryankramer,Medium/High,Medium/High,Medium/High,Normal,Medium/Low,High/Medium
7.06893E+18,hejar._.21,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06943E+18,tomweasley4,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08646E+18,unicef_ukraine,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07792E+18,supportukraineastopwar,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07898E+18,hhhharakiri,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06837E+18,loubaska,Low,Low,Medium,Low,High/Medium,High/Medium
7.07232E+18,aivisdornis,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06924E+18,rey_nier01,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07093E+18,st.hedgehog_,Low,Low,Medium/Low,Normal,Low/Medium,Medium/High
7.11144E+18,moneykristina,Medium/High,Medium,High,Low,Medium/Low,Low/Medium
7.07059E+18,kss.gdn,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07026E+18,ronaldo7744551,Low/Medium,High,High,Low/Normal,Low,Low/Medium
7.07364E+18,pandybearbully,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07397E+18,eleanorarae,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06879E+18,smeggy710,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0864E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0771E+18,charlesmcbryde,Medium/High,High,High,Normal/Low,Low,Medium/Low
7.07627E+18,m.mozhniak,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08519E+18,nissesweden,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11083E+18,news_from_di,Medium/High,High/Medium,High,Normal,Low/Medium,Medium/High
7.08198E+18,klitschko,High/Medium,Medium,Medium,High,Low,Low/Medium
7.0736E+18,mojejezyki,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07247E+18,kahinaasurah,Low/Medium,Low,Medium,Low,Medium/Low,Medium/Low
7.07152E+18,khimbrianna28,Medium/High,High,High,Low,Low,Medium/Low
7.07755E+18,mama.kerrr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08579E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10458E+18,in_ukraine_3,Low/Medium,Medium,High/Medium,Low,Medium/Low,Low/Medium
7.0693E+18,footy_editsandmore_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07946E+18,tene0717,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06926E+18,clayfordblade,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09276E+18,_natanel_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07274E+18,kristinesunite,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07616E+18,biuroposelskiejedrzejow,High,High/Medium,High,Normal/High,Low,Medium/Low
7.09761E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06972E+18,vielleichtbop,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06837E+18,oksana_suden,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07386E+18,maxls_tiktok,High,High,High,Low,Low,Low
7.06845E+18,justjaysonstar,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07235E+18,dmlhkla,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08382E+18,twostatespremkahani007,Medium/Low,Low/Medium,Low,Low,Medium/High,Medium/High
7.09658E+18,milkusinka,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06945E+18,socialistrachrants,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0705E+18,mbbschr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07236E+18,torcha,High/Medium,Medium/High,Medium/Low,Low,Medium/Low,Low/Medium
7.06924E+18,jolibeeee,High/Medium,Low/Medium,Medium/High,Low,Medium/High,High/Medium
7.0758E+18,braattzzyy,Medium/Low,Low/Medium,Low,High/Normal,Medium/Low,Medium
7.07053E+18,meynardmacol,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07351E+18,torcha,Medium/High,Low,Medium/Low,Low,High/Medium,Medium/High
7.06984E+18,biancaelenaalbata,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06971E+18,torcha,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09646E+18,milkusinka,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08608E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06938E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06903E+18,sa_kaii,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07681E+18,kissman5t6,Low,Medium,High/Medium,High,Medium/High,Medium/Low
7.07208E+18,make_up_vixen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08997E+18,dylanwutt,Low,Low,Low,Low,Medium/Low,Low
7.07062E+18,eleanorarae,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07062E+18,blackbiden1983,Low/Medium,Low/Medium,Medium,Low,Medium/Low,Medium/Low
7.07232E+18,saysoocity,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0825E+18,oxfordstory,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07941E+18,its.wave.djejlana,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06851E+18,flightradar24.7,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07201E+18,jiibisi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07275E+18,oly_footy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07015E+18,kissman5t6,Low,Low,Low,Low,High/Medium,High/Medium
7.07371E+18,anazubaryeva,Low,Medium,High/Medium,Low,Low,Low/Medium
7.09988E+18,daritttos,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07052E+18,howtobepositive,Low/Medium,High,Medium/Low,Low,Medium/Low,Low
7.06885E+18,clayfordblade,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06985E+18,adriangashi144,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07006E+18,thegossipnewstribune,High,Low/Medium,Low,Low,Low/Medium,Low/Medium
7.08169E+18,irynka_kov,High,Medium,Medium,Low,High,Medium/High
7.08166E+18,andreaombardi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08128E+18,judy60001,Low/Medium,Low/Medium,Low/Medium,Low/Normal,High/Medium,Medium/High
7.07085E+18,nisuguragaion,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06987E+18,lisa.obg,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06946E+18,n.j.pendragon,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07734E+18,yewleea,Low/Medium,Low/Medium,Low/Medium,Normal/Low,Medium/Low,Medium/High
7.07949E+18,cosy_kate,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06934E+18,bubu.luna,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.86536E+18,jennifernierro97,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07275E+18,musickamillo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06905E+18,harttricker,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.96297E+18,vipaa10,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06824E+18,kems_grutier,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06972E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06925E+18,dima__1296,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06846E+18,weirdo_itari,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09012E+18,dublinmot,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07321E+18,putinissmylove,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.91316E+18,toartemaki,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07347E+18,reddutte,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09642E+18,milkusinka,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07211E+18,mailys_lyon,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06894E+18,iam_ada22,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07006E+18,frida..nora,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07162E+18,make_up_vixen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06941E+18,anhdadenreview,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08659E+18,milkusinka,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08619E+18,biuroposelskiejedrzejow,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0695E+18,atjluckocro,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10659E+18,in_ukraine_3,Low/Medium,Low/Medium,Low/Medium,Low,High,Medium/Low
7.07016E+18,kissman5t6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06986E+18,penguinslonelyheart3,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07378E+18,ninnahi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07904E+18,what_h.n,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09575E+18,wicked_hoolie2.0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07048E+18,o_b_g_m,Low,Low,Medium/Low,Low,Medium/High,Medium/Low
7.11089E+18,news_from_di,Low,Medium,High,Normal,Low/Medium,Medium/High
6.99693E+18,rightguysreview,Low,Low,Low,Low,High/Medium,High/Medium
7.11086E+18,news_from_di,Medium/High,Medium/High,High/Medium,Low,Medium/Low,Medium/High
6.96545E+18,called.j,Low,Medium,High,Normal/Low,Low/Medium,Medium/Low
7.0843E+18,tys_mad_monkey,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07199E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07205E+18,kseniadalko,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08568E+18,polyakovafan_acc,Medium/Low,Low,Low,Normal/Low,Low/Medium,Low/Medium
7.07348E+18,kissman5t6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06962E+18,melodykailuakona,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10606E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07767E+18,charlesmcbryde,Medium/Low,High/Medium,Medium/Low,Low,Medium/Low,Medium/Low
7.07009E+18,_youborn,Medium/Low,Low,Low,Normal/Low,Medium/High,High/Medium
7.08464E+18,news_from_di.kz,Medium/Low,Low,Low,Normal/Low,Medium/High,Medium/Low
7.08309E+18,nasty_woman,High/Medium,Medium/High,Medium/Low,Low,Low/Medium,Low
7.07944E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0691E+18,thedriman,Low,Medium/High,High,Normal/High,Medium/High,Medium/Low
6.89905E+18,politicalwelshy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06944E+18,amera_berry,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09771E+18,yaslimeee1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07237E+18,dark_engine84,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06968E+18,z0fie,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06922E+18,sussexsaxon,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07804E+18,owshfidk,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07586E+18,anya_kapinus,Low/Medium,Low,Low,Low,Medium/Low,Low
7.06979E+18,tobi_bsc,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08577E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11249E+18,daritttos,Low,Medium/Low,High/Medium,Low,Low/Medium,Low/Medium
7.09177E+18,.jjuulliee,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06854E+18,adnanabdd,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08098E+18,chloe3133,Low/Medium,Low,Medium,Normal,Low/Medium,Medium/High
7.06974E+18,aram_dad,High,High/Medium,High,High,Low,Low
7.07451E+18,nemeshay,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.96585E+18,olahamsho,Low/Medium,High,High,Low,Medium/High,Low/Medium
7.08638E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08469E+18,larwsonprincepierre,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07282E+18,neymarcrrr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.88061E+18,sonanaaaaaa,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06932E+18,bartolomew02,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07187E+18,aalluu17,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07833E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07356E+18,thegossipnewstribune,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07394E+18,_l.vk,Medium,Low,Medium,Normal,Medium/Low,High/Medium
7.07027E+18,someonegreatesttreasure,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07094E+18,kolis_so,Low/Medium,Low,Medium,Normal,Low,Medium/High
7.0717E+18,dianazukova6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09751E+18,eurovision.by.kseniia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07288E+18,madi.olivia07,High/Medium,Medium/High,High/Medium,Low,Medium/High,Medium/Low
7.07318E+18,tospreadawareness_,High/Medium,Low,Medium/Low,Low,High,Medium/High
6.91817E+18,politicalwelshy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07724E+18,yewleea,Low/Medium,Medium/High,Medium,Low,Medium/Low,Low/Medium
7.0869E+18,benryankramer,Low/Medium,Medium/Low,Medium/Low,High/Normal,Medium/Low,Low/Medium
7.07128E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06971E+18,bbybunnyhop,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06948E+18,someonegreatesttreasure,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06881E+18,ronaldo7744551,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0694E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07649E+18,teamsasharescue,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06923E+18,wcb0007,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06892E+18,neekrayn,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06939E+18,ycwily,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0717E+18,_m.a.r.i.e.t.t.a_,Medium/Low,Low,Low,Low,Medium/High,Medium/Low
7.06993E+18,hembree_8,Low,High,High,Low,Low,Low
7.06882E+18,galinovich_pride_life,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07343E+18,dari.marii,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06938E+18,kissman5t6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07389E+18,memes_of_greece,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06845E+18,madame_mmadieva,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07063E+18,nasty_woman,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0732E+18,tospreadawareness_,High/Medium,Low,Low,Low,High/Medium,Medium/High
7.0695E+18,vtrcmpfcp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.81415E+18,.windyyzz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.1022E+18,the.makson,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07383E+18,klitschko,Medium/Low,Low/Medium,Low,High/Normal,Low/Medium,Low/Medium
7.07025E+18,idaho390,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07103E+18,oeditsloo,Medium/Low,Low,Medium,Low/Normal,High,Medium/High
7.08805E+18,benryankramer,Low/Medium,Low/Medium,High,Low,Medium/Low,Low/Medium
7.06936E+18,sian._.pip,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.79661E+18,dinofun0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07168E+18,torcha,Medium/High,Medium/High,Low/Medium,Low,Medium/High,Medium/Low
7.06866E+18,albanianhitss,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0741E+18,kissman5t6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06723E+18,algisheminli,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07172E+18,klitschko,Medium/Low,Medium/Low,Medium/Low,High,Medium/Low,Medium/High
7.07126E+18,anhdadenreview,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06883E+18,tattedmummaofficial,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07728E+18,charlesmcbryde,High/Medium,High/Medium,Medium,Low,Medium/Low,Medium/Low
7.09523E+18,drawings_by_maty,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07802E+18,kacyatravel,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07036E+18,anhdadenreview,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08425E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08529E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08236E+18,tanya_serbina,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08221E+18,pommytommy69,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07232E+18,klitschko,High/Medium,Low,Medium,Low,Low/Medium,Low/Medium
7.06918E+18,ayywee8,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06859E+18,onosmith,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06985E+18,alion.963,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06978E+18,vinski.brat,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07022E+18,infoworld22,Medium/Low,Low/Medium,Medium/Low,High,Low/Medium,Medium/Low
7.08019E+18,chloe3133,Low,Low/Medium,Medium/Low,Low,Medium/High,Medium/Low
7.07274E+18,kissman5t6,Medium/High,Medium/High,High,Low,Low/Medium,Low/Medium
7.06938E+18,aleksileppinen,Medium/High,Medium,High,Normal,Low,Medium/High
7.0686E+18,angah_spotter,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0696E+18,pasha_tv,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07021E+18,realslimhenley,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10388E+18,in_ukraine_3,High/Medium,Low/Medium,Low,Low,Low,Low
7.08913E+18,der_ziegelstein,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06943E+18,cassidysanfilippo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07148E+18,nyxzariel,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06883E+18,jearhoward1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07167E+18,maxls_tiktok,Medium/Low,Medium,High,High/Normal,Low,Medium/Low
7.06942E+18,hetmarcshow,Low/Medium,Low,Low,Low,Medium/High,Medium/Low
7.09048E+18,pes_best_player2022,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07209E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08801E+18,daritttos,High,High,Low/Medium,Low,Medium/Low,Low
7.06883E+18,clayfordblade,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10027E+18,mimo_prohodite1105,Low,High/Medium,Low,Low/Normal,Medium/High,Medium/Low
6.88761E+18,politicalwelshy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07845E+18,just_crina_c_official,Medium/Low,Medium/Low,Low,Low,Low/Medium,Low/Medium
7.06977E+18,_nev.x.da_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07265E+18,dmytriy_pnchnk,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08155E+18,thatloudguymike,Low,Medium/High,High/Medium,Normal,Medium/Low,Medium/High
7.07968E+18,olgaladyart,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0783E+18,linka_lu_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07872E+18,e.l.u.c.e.y,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06831E+18,summervibes10x,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07117E+18,jennyblest,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07055E+18,galinovich_pride_life,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07015E+18,leodvc,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07686E+18,dark_engine84,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0705E+18,programma_a_fan,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07376E+18,kissman5t6,Low,High/Medium,High,Normal/High,High/Medium,High/Medium
7.07198E+18,svitlanabalytska,Medium/Low,Low,Low,High,Medium,Low/Medium
7.06902E+18,ah123568,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09465E+18,stex_sd,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0725E+18,epiccontent81,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07063E+18,svitlanabalytska,Low/Medium,High,High,High/Normal,Low,Low
7.09105E+18,latestconflictnews,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10383E+18,wantyouuubae,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07327E+18,silly_lily28,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0777E+18,slurpan,Low,Low,Low,Low,Low,Low
7.10211E+18,stimmederliebe,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07188E+18,make_up_vixen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07085E+18,scottishqueen930,High/Medium,Low,Low,Normal/Low,Medium/High,Low/Medium
7.06866E+18,negosena_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08424E+18,benryankramer,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08398E+18,milkusinka,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.9652E+18,nara_ghazaryan,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07746E+18,klitschko,Medium/Low,Low,High,Low,Medium/Low,Low/Medium
7.08587E+18,michaelscottdruckenmille,Low,Medium/Low,High,Low,High/Medium,High/Medium
7.07095E+18,lucineia209,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09098E+18,lxmobdr_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07692E+18,dark_engine84,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07034E+18,kissman5t6,Low,Low,Low,Normal/High,Medium/High,Medium/Low
7.07237E+18,cardbaby,Medium,Low,Low,Low,Low/Medium,Medium/Low
7.07322E+18,tospreadawareness_,Medium/Low,Low,High,Low/Normal,Medium/Low,Medium
7.09609E+18,_waarz_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06918E+18,elosa68,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07956E+18,trimax77,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07768E+18,yewleea,Low/Medium,Low,Low,Low/Normal,Low/Medium,Low
7.09115E+18,maminkaa77,High/Medium,Low/Medium,Low,Low,High/Medium,Medium/High
7.07768E+18,supportukraineastopwar,Low,High,High/Medium,Normal,Medium/High,High
7.06899E+18,dorinaenache00,Low/Medium,Low,Low,Low,Medium/High,Low/Medium
7.07281E+18,make_up_vixen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07023E+18,alex.art95,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09464E+18,wicked_hoolie2.0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06856E+18,ukrainianangel,Low,Low,Low,Normal/Low,Medium/Low,Low/Medium
7.07685E+18,top_.hat,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07867E+18,klitschko,Low/Medium,Low,Low,Low,High,Medium/Low
7.07508E+18,yulia_04_k,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.01333E+18,xlia._.sunnyx,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07096E+18,anonymous206956,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07394E+18,crazymations,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10755E+18,news_from_di.kz,Medium/High,Low/Medium,Low,Normal,Medium/Low,Medium/High
7.07177E+18,angelina_dimova,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06978E+18,damian24ab,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07165E+18,wildesweden,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0708E+18,imiolatka,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07083E+18,bigliamofficial,High/Medium,Medium/High,Medium/Low,Low/Normal,Medium/Low,Low/Medium
7.07304E+18,_l.vk,High/Medium,Low/Medium,Low,Low,Low,Low
7.07389E+18,eimai.xazo.ik,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07226E+18,minecraftvideo32,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06881E+18,xx_kenzietodoroki_xx,Low,High,High/Medium,Normal,Medium/Low,Medium/High
7.06925E+18,chickensarethebest28,Low,Low,Low,Low,Medium/Low,Low
7.07501E+18,yewleea,High/Medium,Low,Low,Normal/Low,Medium/High,Medium/High
7.07062E+18,ilovemyselfx222,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06864E+18,clayfordblade,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06883E+18,jusyss,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08238E+18,j0kerfleck,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07243E+18,joanne2216,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07462E+18,jmalavejr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0704E+18,xaimages,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07499E+18,kiwi.tv41,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06949E+18,kostanyta,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07089E+18,big.gray.rocket,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
